0.000000	0.879724
0.001000	0.885151
0.002000	0.890581
0.003000	0.896012
0.004000	0.901445
0.005000	0.906880
0.006000	0.912316
0.007000	0.917754
0.008000	0.923192
0.009000	0.928631
0.010000	0.934070
0.011000	0.939508
0.012000	0.944944
0.013000	0.950377
0.014000	0.955806
0.015000	0.961230
0.016000	0.966649
0.017000	0.972061
0.018000	0.977467
0.019000	0.982869
0.020000	0.988267
0.021000	0.993663
0.022000	0.999057
0.023000	1.004452
0.024000	1.009849
0.025000	1.015248
0.026000	1.020650
0.027000	1.026055
0.028000	1.031464
0.029000	1.036874
0.030000	1.042287
0.031000	1.047701
0.032000	1.053115
0.033000	1.058529
0.034000	1.063943
0.035000	1.069355
0.036000	1.074766
0.037000	1.080175
0.038000	1.085581
0.039000	1.090984
0.040000	1.096384
0.041000	1.101782
0.042000	1.107175
0.043000	1.112566
0.044000	1.117952
0.045000	1.123335
0.046000	1.128713
0.047000	1.134087
0.048000	1.139457
0.049000	1.144823
0.050000	1.150184
0.051000	1.155540
0.052000	1.160892
0.053000	1.166238
0.054000	1.171579
0.055000	1.176915
0.056000	1.182246
0.057000	1.187571
0.058000	1.192890
0.059000	1.198204
0.060000	1.203512
0.061000	1.208813
0.062000	1.214109
0.063000	1.219398
0.064000	1.224680
0.065000	1.229956
0.066000	1.235226
0.067000	1.240488
0.068000	1.245744
0.069000	1.250992
0.070000	1.256233
0.071000	1.261467
0.072000	1.266693
0.073000	1.271911
0.074000	1.277122
0.075000	1.282325
0.076000	1.287519
0.077000	1.292706
0.078000	1.297884
0.079000	1.303054
0.080000	1.308215
0.081000	1.313368
0.082000	1.318512
0.083000	1.323646
0.084000	1.328772
0.085000	1.333889
0.086000	1.338996
0.087000	1.344093
0.088000	1.349181
0.089000	1.354260
0.090000	1.359328
0.091000	1.364387
0.092000	1.369435
0.093000	1.374473
0.094000	1.379501
0.095000	1.384518
0.096000	1.389524
0.097000	1.394520
0.098000	1.399505
0.099000	1.404479
0.100000	1.409442
0.101000	1.414393
0.102000	1.419333
0.103000	1.424262
0.104000	1.429178
0.105000	1.434083
0.106000	1.438976
0.107000	1.443857
0.108000	1.448726
0.109000	1.453583
0.110000	1.458427
0.111000	1.463259
0.112000	1.468077
0.113000	1.472883
0.114000	1.477677
0.115000	1.482457
0.116000	1.487223
0.117000	1.491977
0.118000	1.496717
0.119000	1.501443
0.120000	1.506156
0.121000	1.510855
0.122000	1.515540
0.123000	1.520211
0.124000	1.524867
0.125000	1.529509
0.126000	1.534137
0.127000	1.538750
0.128000	1.543349
0.129000	1.547932
0.130000	1.552501
0.131000	1.557054
0.132000	1.561592
0.133000	1.566115
0.134000	1.570622
0.135000	1.575114
0.136000	1.579589
0.137000	1.584049
0.138000	1.588493
0.139000	1.592921
0.140000	1.597332
0.141000	1.601727
0.142000	1.606106
0.143000	1.610468
0.144000	1.614813
0.145000	1.619141
0.146000	1.623452
0.147000	1.627746
0.148000	1.632022
0.149000	1.636281
0.150000	1.640523
0.151000	1.644747
0.152000	1.648953
0.153000	1.653141
0.154000	1.657311
0.155000	1.661462
0.156000	1.665596
0.157000	1.669710
0.158000	1.673807
0.159000	1.677884
0.160000	1.681943
0.161000	1.685982
0.162000	1.690002
0.163000	1.694004
0.164000	1.697985
0.165000	1.701947
0.166000	1.705890
0.167000	1.709813
0.168000	1.713715
0.169000	1.717598
0.170000	1.721460
0.171000	1.725303
0.172000	1.729124
0.173000	1.732925
0.174000	1.736706
0.175000	1.740465
0.176000	1.744203
0.177000	1.747921
0.178000	1.751617
0.179000	1.755291
0.180000	1.758944
0.181000	1.762576
0.182000	1.766185
0.183000	1.769773
0.184000	1.773338
0.185000	1.776882
0.186000	1.780403
0.187000	1.783901
0.188000	1.787377
0.189000	1.790830
0.190000	1.794260
0.191000	1.797667
0.192000	1.801051
0.193000	1.804411
0.194000	1.807749
0.195000	1.811062
0.196000	1.814352
0.197000	1.817618
0.198000	1.820860
0.199000	1.824077
0.200000	1.827271
0.201000	1.830440
0.202000	1.833584
0.203000	1.836704
0.204000	1.839799
0.205000	1.842868
0.206000	1.845913
0.207000	1.848932
0.208000	1.851926
0.209000	1.854895
0.210000	1.857838
0.211000	1.860754
0.212000	1.863645
0.213000	1.866510
0.214000	1.869348
0.215000	1.872160
0.216000	1.874946
0.217000	1.877705
0.218000	1.880436
0.219000	1.883141
0.220000	1.885819
0.221000	1.888469
0.222000	1.891092
0.223000	1.893688
0.224000	1.896255
0.225000	1.898795
0.226000	1.901307
0.227000	1.903790
0.228000	1.906246
0.229000	1.908672
0.230000	1.911071
0.231000	1.913440
0.232000	1.915780
0.233000	1.918092
0.234000	1.920374
0.235000	1.922627
0.236000	1.924850
0.237000	1.927044
0.238000	1.929207
0.239000	1.931341
0.240000	1.933445
0.241000	1.935518
0.242000	1.937561
0.243000	1.939574
0.244000	1.941556
0.245000	1.943506
0.246000	1.945426
0.247000	1.947315
0.248000	1.949172
0.249000	1.950998
0.250000	1.952792
0.251000	1.954555
0.252000	1.956285
0.253000	1.957984
0.254000	1.959650
0.255000	1.961283
0.256000	1.962885
0.257000	1.964453
0.258000	1.965989
0.259000	1.967491
0.260000	1.968961
0.261000	1.970397
0.262000	1.971799
0.263000	1.973168
0.264000	1.974504
0.265000	1.975805
0.266000	1.977072
0.267000	1.978305
0.268000	1.979503
0.269000	1.980667
0.270000	1.981797
0.271000	1.982891
0.272000	1.983950
0.273000	1.984974
0.274000	1.985963
0.275000	1.986917
0.276000	1.987834
0.277000	1.988716
0.278000	1.989562
0.279000	1.990372
0.280000	1.991146
0.281000	1.991883
0.282000	1.992583
0.283000	1.993247
0.284000	1.993874
0.285000	1.994464
0.286000	1.995017
0.287000	1.995533
0.288000	1.996011
0.289000	1.996451
0.290000	1.996854
0.291000	1.997218
0.292000	1.997545
0.293000	1.997833
0.294000	1.998083
0.295000	1.998295
0.296000	1.998468
0.297000	1.998602
0.298000	1.998697
0.299000	1.998753
0.300000	1.998769
0.301000	1.998746
0.302000	1.998684
0.303000	1.998582
0.304000	1.998440
0.305000	1.998258
0.306000	1.998036
0.307000	1.997774
0.308000	1.997471
0.309000	1.997128
0.310000	1.996744
0.311000	1.996320
0.312000	1.995854
0.313000	1.995347
0.314000	1.994799
0.315000	1.994210
0.316000	1.993579
0.317000	1.992907
0.318000	1.992192
0.319000	1.991436
0.320000	1.990638
0.321000	1.989798
0.322000	1.988915
0.323000	1.987991
0.324000	1.987023
0.325000	1.986013
0.326000	1.984960
0.327000	1.983865
0.328000	1.982726
0.329000	1.981544
0.330000	1.980319
0.331000	1.979051
0.332000	1.977740
0.333000	1.976384
0.334000	1.974985
0.335000	1.973543
0.336000	1.972056
0.337000	1.970526
0.338000	1.968952
0.339000	1.967333
0.340000	1.965670
0.341000	1.963963
0.342000	1.962212
0.343000	1.960415
0.344000	1.958575
0.345000	1.956690
0.346000	1.954759
0.347000	1.952785
0.348000	1.950765
0.349000	1.948700
0.350000	1.946590
0.351000	1.944435
0.352000	1.942235
0.353000	1.939990
0.354000	1.937699
0.355000	1.935363
0.356000	1.932981
0.357000	1.930555
0.358000	1.928082
0.359000	1.925564
0.360000	1.923001
0.361000	1.920391
0.362000	1.917737
0.363000	1.915036
0.364000	1.912290
0.365000	1.909498
0.366000	1.906660
0.367000	1.903776
0.368000	1.900847
0.369000	1.897871
0.370000	1.894850
0.371000	1.891783
0.372000	1.888671
0.373000	1.885512
0.374000	1.882307
0.375000	1.879057
0.376000	1.875761
0.377000	1.872419
0.378000	1.869032
0.379000	1.865598
0.380000	1.862119
0.381000	1.858595
0.382000	1.855025
0.383000	1.851409
0.384000	1.847747
0.385000	1.844040
0.386000	1.840288
0.387000	1.836490
0.388000	1.832647
0.389000	1.828759
0.390000	1.824826
0.391000	1.820848
0.392000	1.816824
0.393000	1.812756
0.394000	1.808643
0.395000	1.804485
0.396000	1.800283
0.397000	1.796036
0.398000	1.791744
0.399000	1.787409
0.400000	1.783029
0.401000	1.778605
0.402000	1.774138
0.403000	1.769626
0.404000	1.765071
0.405000	1.760473
0.406000	1.755831
0.407000	1.751146
0.408000	1.746418
0.409000	1.741648
0.410000	1.736834
0.411000	1.731978
0.412000	1.727080
0.413000	1.722140
0.414000	1.717158
0.415000	1.712134
0.416000	1.707068
0.417000	1.701962
0.418000	1.696814
0.419000	1.691625
0.420000	1.686396
0.421000	1.681126
0.422000	1.675816
0.423000	1.670466
0.424000	1.665077
0.425000	1.659647
0.426000	1.654179
0.427000	1.648672
0.428000	1.643126
0.429000	1.637542
0.430000	1.631919
0.431000	1.626259
0.432000	1.620561
0.433000	1.614826
0.434000	1.609054
0.435000	1.603245
0.436000	1.597399
0.437000	1.591518
0.438000	1.585601
0.439000	1.579648
0.440000	1.573661
0.441000	1.567638
0.442000	1.561581
0.443000	1.555490
0.444000	1.549366
0.445000	1.543207
0.446000	1.537016
0.447000	1.530792
0.448000	1.524536
